ENSG00000101363	ENSG00000204310	ENSG00000138642	ENSG00000182621	ENSG00000107643	ENSG00000138801	ENSG00000168283	ENSG00000142541	ENSG00000162298	ENSG00000127616	ENSG00000182774	ENSG00000248905	ENSG00000065665	ENSG00000116209	ENSG00000048740	ENSG00000112739	ENSG00000088832	ENSG00000136156	ENSG00000174197	ENSG00000082438	ENSG00000164978	ENSG00000111859	ENSG00000140511	ENSG00000105355	ENSG00000141510	ENSG00000128335	ENSG00000117450	ENSG00000071564	ENSG00000165526	ENSG00000160584	ENSG00000183323	ENSG00000131503	ENSG00000197956	ENSG00000166037	ENSG00000132305	ENSG00000115355	ENSG00000009413	ENSG00000177885	ENSG00000141367	ENSG00000148339	ENSG00000155508	ENSG00000198848	ENSG00000179335	ENSG00000213999	ENSG00000254901	ENSG00000142512	ENSG00000132842	ENSG00000274588	ENSG00000116731	ENSG00000054654	ENSG00000183506	ENSG00000135631	ENSG00000157601	ENSG00000145191	ENSG00000131051	ENSG00000100129	ENSG00000198586	ENSG00000119950	ENSG00000133226	ENSG00000100697	ENSG00000132824	ENSG00000060237	ENSG00000089597	ENSG00000130856	ENSG00000138326	ENSG00000171163	ENSG00000177409	ENSG00000079387	ENSG00000105726	ENSG00000012817	ENSG00000073921	ENSG00000196323	ENSG00000160055	ENSG00000198851	ENSG00000156265	ENSG00000118058	ENSG00000130656	ENSG00000174780	ENSG00000182149	ENSG00000187735	ENSG00000175711	ENSG00000089820	ENSG00000143537	ENSG00000109332	ENSG00000163453	ENSG00000114126	ENSG00000043143	ENSG00000174437	ENSG00000178950	ENSG00000212443	ENSG00000131174	ENSG00000161970	ID	Class
7.2057188562389800	5.8793447605255900	7.7096561736466000	3.7120921238168000	6.0154271827500900	6.9667979829222500	5.0679652524043200	12.1939139412927000	7.5652423644847700	7.1952269175165900	9.7836997406933800	4.2041199178706500	5.7968379738027200	9.6284391721302900	8.8088399303477700	6.3785875019028800	9.5365250926907000	11.2302686896691000	7.3613684236820800	2.9025762717960400	7.3825843422515400	8.3591321428221900	7.5795636831404300	6.8786916166935800	5.5053762530847800	4.5635735949757600	9.8462976836427200	7.8967697208066800	6.1530995912785200	8.4773050886754300	5.0716968538460700	8.5137023050090600	10.4447847978546000	5.3293822762250200	8.2010710597887800	5.7599955626576300	6.4352709314683900	9.7730075904100200	8.3367338899276800	5.7931965575858300	7.5999460352761000	8.7763772401073200	7.5441084944407000	3.2369023600027300	7.4353190700369500	8.3467178940744900	7.0616253052847300	2.8280742491729300	8.3657036858153200	8.5999473205217200	3.0094892905531900	4.8122204247730300	11.0484772974846000	8.2098589919345000	9.3861397383619700	10.3971074108754000	6.2216707013549800	9.6507463679587500	8.6966892655014200	9.0125890969123100	8.8036031704312300	8.5871530953003500	8.5370589098705900	2.5651499581773400	9.6577190399715700	7.3515762927471200	8.1537549356360700	5.0985704743174400	7.2846732553912200	7.7293273142809400	8.1919598191662600	7.3701213631677500	5.5445306330003000	9.4389312549975200	7.1930707759068500	7.9769300044784000	3.1392055101427800	7.4914485783990500	7.1950929544302600	6.8290870734287200	5.1200778053602700	8.6218328643029800	5.0124772101146600	9.3095134441768900	5.8505477124368400	5.8804953264433100	8.3448018820400200	7.9266929734034900	6.6712507346856000	2.7387299450031100	8.2631101051144500	9.6334511998097600	4488	CTR
6.8716761937744200	5.1805593374415900	7.0813045805434800	3.7015426411714900	5.5570618393688700	6.1843305371928400	5.8220949275584400	12.2499070396363000	7.5785118524437200	6.9372447685980000	10.2208827251742000	4.0476687244212700	5.5547887057188000	9.7102837890870600	8.7755290046588600	6.8863824498135100	9.4876902369250000	11.1977529163026000	7.2786393128117800	3.8485396999331000	7.4198792545801000	8.1658239783592900	7.4367758319856800	6.6878204569962100	5.5044478277812800	4.4156559630610400	10.1072691859569000	8.1145044853206200	6.2925640266596300	8.4095298495689600	4.8351120531848500	8.4024848270187100	10.7079838438311000	5.7728422206556700	8.8126823253459800	6.7846460211393000	6.6189772447460900	9.6700562972319100	8.6539361428912900	5.4845961112609700	7.7826776839644700	8.5029451584439600	7.1758337303277400	2.8931114248934200	7.1921753666812300	8.3382236265194900	6.9906359483155900	2.6289315535923900	8.5049157316086900	8.3533122035219100	3.1864628167847000	3.9868104813202400	9.6030912947423700	8.1091350851737200	9.4928044279481600	10.4455407728496000	6.9279173869438900	9.9593027911819700	8.6783653044841300	9.0162593151889900	8.4444804702667800	8.7283908198064900	8.3099081007148100	2.6229663866423300	10.0802343045671000	6.9082009097179500	7.7597244159533700	5.8871323423499700	6.5114820970200300	7.6849460454767800	8.1337100879818900	7.4601716875453600	4.8567304573135700	9.0386146284839900	6.4301378019357300	7.6005516486966700	3.1420799230636200	7.9116976086837800	7.0910311160403100	7.3911228093442900	4.6335004607621200	8.3460153387914800	4.4317851128477100	9.7660684521893500	5.8151403490029900	6.6564795614756400	7.6928693242107200	8.0698378615353400	6.2636883497305400	2.5270238261493500	9.0179356390470500	10.1263421276265000	4371	CTR
6.6689844189836700	5.9115186222876400	6.5709201333065000	3.3770476379598800	5.8420003260025900	6.4736361017829800	4.9540244084261000	12.1449310202778000	7.5318503840351000	6.6276633319903000	10.1423758789427000	2.8906798390115500	6.0643619650431800	9.7767994038885600	9.0051729362313900	6.7807380808937800	9.5631543276625600	11.3599397808673000	7.1091545489598600	3.8974946292186200	7.4638318934338700	8.1900511541753200	7.2553791387956100	7.0018457090689100	5.4787347794251900	4.8715423234151400	10.0504219148705000	8.0156531387963600	6.3874183080436900	8.0022134657146400	5.8657133914457700	8.5640742030598500	10.4383181583538000	5.8219509420807600	7.9890125455150100	6.7454765392672300	6.2925884819036900	9.7929183715569000	8.5760226868753200	5.6288127432131000	8.0473866512880700	7.7378757547259200	7.2100931729084600	2.7583660793982800	7.2025546742873900	8.1044517635069200	6.9497294391048300	2.4229170192621900	8.3315338766822800	8.2428413810598200	3.2003272315630500	4.0053288512555800	9.5769751311329500	7.7638527428733600	9.6225735072203200	10.4342012386353000	6.5636169240478900	9.6134709895326100	8.6916673780627700	9.0729667508213200	8.6982133936572500	8.1652343339157800	8.4445480344983800	2.6968193455590500	9.9338070827983400	6.5259760949145200	7.5346574273561800	6.0963912129232000	6.4615494715378500	2.6903234077466600	8.3636227362054200	7.3894741727613500	4.6820793316378500	9.0539475173712600	6.7892640426698100	7.6769094946667000	2.9104070788435800	7.8078046910605600	7.1408576626509500	7.3143969616989900	5.1324555020621800	8.2344052071980000	4.7046455789540200	9.5429167859628500	5.1710690017618900	5.6933240671358500	8.0182049278689700	8.0705575397958300	6.4101647026400600	2.4375753506685100	8.2377555011848700	10.2910002482502000	352	CTR
7.0236911491772500	5.3233835806997400	7.4059990890740400	3.7687843046337600	5.5662608749661000	6.8581276875047500	5.3002246856949100	12.1749287175674000	7.5651969167599400	6.7581482779445400	10.0598867655656000	2.7629758430410300	6.2233134967441500	9.8871288200233200	8.7606908260661000	6.7992918790577500	9.4891321146526800	11.2216346740699000	7.1789407469445100	3.3468991206569500	7.0992037924653500	8.2897295175475100	7.1259246428908600	6.9395443788971500	5.2891432223508400	6.2969870193858000	9.9350500119193800	7.6727482943634000	6.2049519484058800	8.6314236696027500	4.9688848507468800	8.5112851394274400	10.5495234897227000	5.6888712653521800	8.0924331878667300	6.5496497454012000	6.6596714784041800	9.6468571345925400	8.5227906822313300	5.7667981415827800	7.9722069094315300	8.3122872460187500	7.3510935732014700	2.6481991152976600	7.2500170966154200	8.5276875434845800	7.0570791298626800	2.2873230902118100	8.2592762182522000	8.2541573163789900	3.5558503247627400	4.6654684062833200	10.6025962223741000	8.1785304123390300	9.5443796704598600	10.4574756939967000	6.8784125403506900	10.0204880519337000	8.6923127284631700	9.0521245449626200	8.5300816324666800	8.3944911346747400	8.3714049141476100	2.8650709345746000	10.0336632236699000	7.1117240516812700	8.6549211596265900	5.5201352687956400	6.5885108515410700	2.2607536036247700	8.2330147262411100	7.5555604679112600	5.0385940374464300	9.0194854408085500	7.4704838296967300	7.7591600451641500	6.5817449544342600	7.7919764166085400	7.1455800224740600	7.4371030199634000	4.9677464931482300	8.2863487356383500	4.7040922026222600	9.7088282159728500	6.3248278300239200	6.5273129277139500	7.9525378260293700	7.8678963311478400	6.5606666127635800	2.4917448080663200	8.8815176864265700	10.4198414069080000	1250	CTR
7.1865032676456300	5.6700372578770000	6.6464247141755400	3.6138299615694300	5.5646974675915600	6.5397007587049300	5.7590265709139000	12.0393013054010000	7.5211523020661700	6.3844255694284000	10.2057811283273000	4.4786514297794700	5.6096405404424300	9.8714473787756900	8.9882482998239500	6.5235149710385100	9.4159548430206000	11.3798119901190000	6.7243030108118400	2.9493878450068300	7.4167239450692500	8.1931398931765000	7.2692518900284400	7.0230953912572800	5.0522560159557900	4.7107517873631000	9.6519348234073300	7.5264878150401500	6.2122953234625600	8.0149483772214100	5.1427466840954100	8.4468693766896500	10.7170050509768000	6.0331431047863300	7.8045867121338900	6.7544659473167100	6.4542849029033400	9.6584860066848400	8.7371022637366000	5.3566779507125800	7.8503896420952900	7.4316086204554700	6.8616904341194200	2.9400524096932400	7.2505195961342400	8.9162690833780800	6.8699441806708000	2.9523395919407300	8.3060398449827800	7.6708068151402500	3.1766428772520800	3.8849854706092300	9.3050925619971600	7.3926032026920200	9.4249174389339800	10.5436550049089000	7.0323955440893000	9.7235350682216600	8.6334144738029300	9.0263907468464800	8.6638218286588500	7.8368472009830600	8.1327244771978400	2.8298184639587400	10.4329729755793000	6.6718427957734500	7.2544140429346100	5.2641825190249000	6.6238399405019000	7.2989073637723900	8.1019455593628800	7.3715401979020200	5.1333561185045800	9.0503817354174500	7.5404147514828500	7.2173795737716500	3.4712153797142100	7.6560150000150400	7.2514885821416100	7.1489016550151200	5.1681607452478700	8.1584872223907400	4.7425663413730800	9.7090344424884800	5.9690238915298200	5.8677236451976000	7.7178632483670500	7.8446772434735300	5.8893581706012500	3.1942084610030900	9.6152490883367800	10.6106209529926000	4474	CTR
6.9394742914290900	5.5416162086847800	7.1719617980672800	3.4469299075737400	6.0061803772726400	6.6445684754735600	5.6491485688646000	12.2479613994621000	7.8390330664796700	6.9757202655411900	9.8421577679374200	2.5271305289151500	6.0012273965208500	9.6978132062313600	9.0463964913792000	6.5899741671802000	9.5980543198814100	11.4010483419190000	7.4475276519023700	3.6862404657949200	7.3345814086958100	8.3459331761265200	7.2140424699039900	6.7981922956701700	5.5510905261085600	4.9779069145631400	9.6851694906330300	7.8043183615727900	6.3581048050780900	8.5700630821078200	5.5346358401262600	8.6793668385082000	10.5543856411963000	5.8073663449836600	8.2251274576321100	6.6341233027159000	6.7732636809228800	9.8439345363143400	8.4957337062781900	5.7449040053604400	7.9017991470203100	8.1495688264730700	7.3694921547308000	2.5420789665281900	7.3894744406885500	8.1540257106852100	7.0553076560306300	2.6617844488957200	8.6351073862654800	8.1857534559799900	3.3318746516338700	4.5790624711673800	9.8467013005284300	7.9823872249728000	9.6207160703931800	10.5769340695515000	6.9994221945650400	9.4004089284192600	8.8762753851548300	9.3142839482560900	8.7270893041842700	8.1513890278605300	8.4090055055934700	3.3640864641700700	9.5777935987968500	6.7780090989963300	7.5285110482264400	6.2483468897414400	6.3276955383707600	7.6219120607907100	8.3233925053186100	7.6942575611546000	4.9893138724486300	9.4019067493777200	6.4728690309756400	7.8798935528976900	3.3596548825263700	7.4721966038888000	7.5225958049866400	7.4130503465455600	5.0996661669887600	8.0569215664410400	4.5287791877437400	9.7589149633790000	5.2370976892160100	5.8094318417587900	8.1588961666463300	7.9220433031519800	6.0921987500672700	2.9580424407336400	7.7991143855661000	9.8544505536963200	4516	CTR
7.2572561292894000	6.0462931986199500	6.8614231734666200	3.5081786713826500	5.5494565306798000	6.8483196883112700	4.5627179648664800	12.1422426172584000	7.2112395743580300	7.2448790751309200	9.4053954160738100	3.0515426819793900	5.3588088129691900	9.4833146904119900	8.7716194812187800	5.9876346309725800	9.6114290428696200	11.2396136766852000	7.4775972798822000	2.9403805480555000	6.9702442927281300	8.6175737752396500	7.4987394149048600	7.0388044536978400	5.6577520649334900	5.6731363106938200	10.1670002879768000	7.6400584026650300	6.1480161775395100	8.5558525474603900	4.2830367782662000	8.4490986613635500	10.6390708117671000	4.7747186029742200	8.2367750156857700	5.8449069020849900	6.2495799920854300	9.8930819991547100	8.3742785549312100	5.9018560662715600	7.7786153466540200	8.8335396986714500	7.4940953634783100	3.3410067458399200	7.1022275145543800	8.8143778006671400	7.3013581617165300	2.5781533697078900	8.4160671885504200	8.4375517673279800	3.2450393733507200	4.5434391291057200	10.2716196185778000	8.2613510917372300	9.2254061895175600	10.3029417746890000	5.3890964692606900	9.6739354129535800	8.9154926124979700	9.1573948254965000	8.5170073388393900	8.6987912359079500	8.6622584816874800	1.8486733579588200	9.6750502860761300	7.3381834121130900	8.1235570040167700	5.1615587450917700	7.2197377350142400	7.3014651786462900	7.8185072468097500	6.8203376425654300	5.3727957104061600	9.3423117651854600	6.6188044270728100	7.9128101160819000	4.6473790017979400	7.4565510966516500	7.0482157519149400	6.2168437735516700	5.5717328567499800	8.8350346471659800	5.3714267281317600	8.8577011711630000	5.6716983107795400	5.6165443139433400	8.1300775055684900	7.9595276393969100	6.9995172531774200	2.6066982211035800	8.3867727396976800	9.7407908054870100	972	CTR
6.6062605098244900	6.1997774095222900	7.4717452826200500	3.5994131700428900	5.9350863239499000	7.1693301529108500	6.3217863030825900	12.1957714689664000	7.7474403213404800	6.4668719097799200	10.3376025164741000	4.5547915799614900	5.8878835245079600	9.8394146258929700	9.0591178483984400	7.0339596426426200	9.5808962488819600	11.4033710844002000	7.1328159705087800	4.1572413165277700	6.9243572856317100	8.2944687074641800	7.4647772778960000	6.5676272425308000	5.3614769276153400	5.5887563224935800	9.8472188315200300	7.6620620096909900	6.3624825302351700	7.9754423203273100	4.7863074888912600	8.4633262366354700	10.6559505228942000	6.3077323933320300	7.9057517317296800	6.9049635081385600	6.7099039088567100	9.6896342762254000	8.7141055839030600	5.6353836041706300	8.1637821910545100	8.6810794165314700	7.2634299237487500	2.9651087869841400	7.2007376009199600	7.7190045477674200	7.0333450972732000	2.3532649602900000	8.4301971247674100	8.2270581930834500	3.4013187895324500	4.0969893281139300	10.5298483050035000	7.7828855589323700	9.7528194938761600	10.4222470901516000	7.5600875291249500	9.2554887861495300	8.4849836440136800	9.1431019044686400	8.7544008666048700	7.9488849383083400	8.1596287944949800	3.3396290362554800	10.2172810034211000	6.7602582592328500	8.2144722241286300	5.8487887033878600	6.4119170650672200	2.6618970067363900	8.1381129358337800	7.6221853513524900	4.6799187091141400	9.1397675831554900	7.6484350269744700	7.4642459339398300	4.9960785504784000	7.9140950658674200	7.4426882411848200	7.4053328290028300	5.0181467150141400	7.9735433989078800	4.4216201735591500	10.0124982853679000	6.4205365458136600	6.4664299125408000	8.0892736023648400	7.9139783500969200	5.8999192511951400	2.9852939421335200	9.1374344573140900	10.3777981087428000	4376	CTR
6.7507017218372500	5.2818484089951300	8.3715559298147000	3.4407688311070100	5.9396810197289700	6.8066736425060600	5.8643669347000200	12.2120578888842000	7.4506338601559100	6.7294434289584900	10.4372177453671000	4.0101528704706300	5.9007765820243500	9.7170491746763700	8.8063449844135600	6.8167594543472800	9.4651460638841900	11.3207990738601000	7.3355534848692100	3.7968099578836500	7.6999880385933800	8.2533965514114500	7.7268789556408500	6.4507602881389600	5.5424444980771300	5.8321338767124800	10.2707602310327000	8.0509115545213800	6.4269747476246000	8.1054233637158100	4.6172285630587400	8.3777381744618400	10.4840295306355000	6.0862533212338000	8.1760928197617100	6.9103138798301300	6.6341873025952800	9.4404856907220600	8.5492224446551000	5.5526225435168500	7.8996973605235800	7.5989728819271200	6.9940469924824000	2.7684163670455600	6.9292469237764400	7.8383670816081900	6.8075860969927600	2.2310384405885300	8.1559762445568500	8.3349742167023800	2.9402557483575900	4.2981665843205600	11.0933674330366000	8.0436354990366900	9.5768869695080700	10.2791527457997000	7.0139699697537500	9.8869062096824800	8.5104318393458400	8.7451155865945800	8.5483107625559300	8.2940518704920500	8.0759865712020400	3.5960100789776300	10.5561706660747000	6.6674287985635200	8.5419650775434300	6.1162055504028700	6.5361523413833100	2.8260480033872800	8.0015224327648600	7.5926503970337700	4.9537538574543000	9.2545331313478400	7.0767989146770000	7.5393537108323500	2.8842064925368800	8.0166495502598800	6.9506880003309500	7.6028197070210400	4.6507896001891200	8.2823196485454700	4.7094652006819300	9.6686556597462100	5.9415960039557100	6.2853630979731100	7.8514050917650400	8.1584415820549400	6.1199113593052700	2.6530314514155700	9.5261067253561800	10.6429757484734000	1023	CTR
6.9615187076097100	5.8955303561079300	7.3816970751161400	3.3052444202825700	5.9337761353969700	6.6869798389907400	5.3419151674921000	12.2300470933756000	7.6092091975632000	6.5541806705943200	10.3939077753489000	2.7658180255452000	5.2632890660341100	9.8661882286004000	8.7574532185947700	6.3754915214198600	9.5289881804562100	11.3667012038187000	7.3956524969498500	4.4265729779938500	7.5646819003144100	8.5417872583436600	7.2555501917369200	7.0814562238425000	5.3399548210707100	4.2169850758787000	9.9649850993149800	7.9663490301643400	6.3898421371309600	8.0575012714221800	5.4345517799604500	8.2871639569402700	10.8524786785392000	5.8787421091859000	7.9374751696200800	6.3785824174165100	6.2048128334595600	9.8436583501048000	8.4031404108228900	5.4113648309996100	7.8263742161698700	7.4610992845194400	7.3469070647687100	3.1676432804680500	7.5803742530838500	8.8313459839853000	6.9802330597782300	2.4269652915163900	8.3096532919867300	7.8952348291861100	3.0598351950985000	3.7894420907731200	10.2649171575382000	8.1506598738165700	9.3718955110766100	10.5303313351218000	6.7993282662689400	9.2116194487765000	8.5091707700885100	8.8299730272296800	8.4134901829565100	7.4548574526435800	7.9526168336112900	2.3617883537905000	10.3940688515686000	7.0312186476283600	7.8194528611748300	5.8652057034378100	6.8535683111065100	2.9143997017282000	8.0969654421638500	6.8663838826844400	5.1069443642578300	9.1586504428288900	7.4120742280075300	7.3128296855165000	3.3283927351854300	7.6331786590258800	7.0698431905656100	7.4354820587204800	4.9294207462782300	9.1153886619962200	5.5393997100966100	9.5616061628035200	6.1220830133756400	5.2270401528351100	7.8352863794998300	7.7517679772484600	6.1460190567492900	3.0464140892087100	9.3658793476667800	10.4087627048690000	171	CTR
6.7757308082321300	5.2373118371955000	6.7344666632089800	4.3478298225404400	6.0689931319381800	6.9703458065881800	6.0381080413376200	12.2069842534033000	7.4234785479581800	6.6305970347104100	10.1217289457982000	2.8257003145112400	5.9747968417251400	9.8787132525859900	8.8828011557866400	7.0957183709781500	9.4744369806616900	11.3264738325470000	7.1952798704412600	3.3137220376405600	6.7036395088498800	8.1330183141325700	6.8402856874724500	6.7713815792159900	5.2898892635060700	4.6173637650413400	10.1624506651712000	7.2882993751718000	6.3981936568334100	8.2278463920812900	5.6673737538310900	8.5764055059981600	10.5496361793173000	6.2431471378395100	8.1000861664657400	7.1737189551065200	6.8702163688885500	9.7136609225305800	8.8783165058300300	5.6786982999451200	8.2917715537484200	8.6551553393682800	7.0786290737639600	2.7754561373552900	7.1820740805507700	8.6155996772625200	7.0205643486555500	2.5672058552729100	8.4555225087506200	8.4068814628705500	2.9875473148618300	4.7810667603874600	9.3284791906428900	7.9153649218373300	9.7833159406090300	10.4262750562186000	7.2776833228833400	8.5183604886467000	8.6789897170442200	9.2006544418473100	8.8461651916342700	7.7755663079540800	8.3087540985289500	3.1845158634193700	10.1979227228162000	6.8692626361981800	7.4864330114101200	6.0856022756996300	6.2038025436127900	7.1578668455198400	8.3884886730283600	7.5529258731879400	4.6609527769001600	9.1782856024219100	7.1915943965386600	7.5704100954012100	3.3329280225292000	8.0746325712003900	7.2121425610840000	7.4869318645460300	4.9254925692619300	8.0984626168451700	4.3998042926563300	9.7619352827690100	6.1075346402690900	5.8149849963336100	7.9432879123429500	8.1129300297140700	6.2266821434106800	2.8913861304035700	8.7987173588048100	10.4229598188442000	4506	CTR
6.7598568530487600	5.7956037918129200	7.8779683934362200	3.0565162027595500	5.7901931321354100	7.1204981318197500	5.4011149730260100	12.2199608086899000	7.8682458947460600	6.9818967949249800	9.9925781797855700	3.6830249105191800	5.5384224813726500	9.4915943704322000	8.9024619980730500	6.7004883040057500	9.5131845558232300	11.1664531295623000	7.3256104578231200	3.2903866965474600	7.6504273783344600	8.1652746184114400	7.3444439444877200	6.4789425455545000	5.7342684070480400	5.8316453041610300	9.9244085443781400	8.1769744388692500	6.5190822729766000	8.5247940927974300	5.2366915623860500	8.4875120103251500	10.5019720685689000	5.7693886876492200	8.3147094127977500	5.8000808756274800	6.6231807554594000	9.5874146515561000	8.3445243326302600	5.7206232778561500	7.6641007909572400	8.3243089550961400	7.3043579466393700	3.1558771137424400	6.7293988413604600	8.6201307512843400	6.9878182830187400	2.5098710725758100	8.3882056630322500	8.6089169732560100	3.6521613673320200	5.2680943074595900	11.2414662935825000	8.1802075840757400	9.3369526695960500	10.3918017915227000	6.3565024095807300	9.4551576821977600	8.8967430012539800	8.9586701654618900	8.4211648880349300	8.2159058484441900	8.3644620369932600	2.2879644441333300	9.8217581194091500	7.3949216088063200	8.5297967941806800	5.6504296330589000	6.7518582546117900	2.6345386317595500	8.1156229457581300	7.0833583398035000	4.6667134820947100	9.4928296983638100	8.0996937285604700	8.0931487517685200	3.1021536102248800	7.4977903548940400	7.1694071006762200	6.8392671313374300	4.7778677608589000	8.3675533392852000	4.5132753741893400	9.1758474478212600	5.5267924543962300	6.0501895720595600	8.2412449952925100	8.0010819435278100	6.4828724954233700	2.8247069141072900	8.4092464043146500	10.0043769316902000	4645	CTR
6.8934140890895100	5.9349635613515000	6.6261376321811600	3.6170718059988200	6.0981362196046600	6.2994330146241000	5.7109139067622800	12.1709143240327000	7.6183038303051400	6.8851340224458400	9.9139165465949100	3.8901060895444000	6.1935115836128800	9.5622662245801500	9.0173003665486600	6.8237038176767500	9.5797307269753800	11.2946119990475000	7.1733816830705300	3.5670625293917400	7.1832492010236600	8.5309855449728100	6.9134545562934200	7.1399651563869400	5.5791094641764300	5.2672561643866800	9.7585927920740400	7.7328905178269100	6.1952172514609500	8.5238871474032700	5.3687454051718600	8.4979102208893700	10.5394401537282000	5.7606901354580900	7.9963516634391100	6.5748714041132600	6.7438553892726500	9.8632058684628200	8.5710123295795500	5.7295017777886800	7.9215723675925600	7.7479038877044200	7.1571929921908300	2.7425982304869000	7.1656438553956200	8.0101215376418300	7.1208386255344900	2.5463893230152400	8.3885851980836500	8.4301409428002400	2.6065689168698200	5.2615664661319400	9.6083316047121900	7.9563035814214600	9.5508642928855100	10.3422123290778000	6.8683947517286900	9.1910090884271800	8.7234333196435600	9.1492314267017600	8.8643676606173700	8.1685030726678100	8.3412130912678600	2.7508877476888500	9.9742027491401500	6.8723466484371000	7.8251757774763600	6.0750960086354600	6.5929012385621600	7.2174185432313800	8.3432536464320400	7.5971034418838900	4.8333992364572800	9.1432328253669300	7.0767655131935500	7.7185784853898400	2.6913179787803300	7.6225127764589900	7.3935548517516500	7.1470799696275700	5.0960390845948800	8.3537106091779900	4.7098934562102200	9.6070762389290900	5.5609732688654200	6.0528258284871400	8.0549402151492300	8.0471303093962900	6.3847723180582200	3.3027103255036000	8.5165714025402000	10.0307832070120000	303	CTR
6.5379260921352400	5.3807837789675000	7.6422213344626800	3.7107505208282400	6.1445657088729600	6.2592013002999700	6.2659869942798400	12.2144571253844000	7.7767013142251400	6.4402525346380000	10.1612023997177000	2.6575138895108900	5.5729076780623800	9.6430848501601700	9.2296610901284100	7.4228417614709900	9.4715041407861200	11.3389513475287000	7.3480242203519400	4.2822787072115200	6.6122230025526900	8.2763335988223700	7.4339361406472900	6.5967396396659000	5.3748677271985400	5.8185145186025000	9.6735188453566300	8.1034363950342100	5.9390135757872600	8.0480845588324300	5.3485220897504100	8.4345379942089700	10.3072153370667000	6.3620842018753000	7.7701645501850800	7.2377216530216700	6.9435683015139500	9.6342449168018700	8.7016752022104100	5.2186212781604100	8.0054471917208500	6.5005849688844700	6.8900665629196100	2.5506364441348800	6.9615021780096200	7.5743736260815000	6.9262683487748300	2.3966904690093300	8.6356029422748800	8.2296389070728700	3.2576071699657200	4.7162378049183800	10.6816850886771000	7.5992879434615600	9.8095568108082200	10.1216013317004000	7.7579602542452200	9.7540925771204700	8.8372007895628300	9.3400179130048600	8.4711653480925400	8.2138926797442500	8.1210514715239600	3.1150810904234600	10.1895789056174000	6.3050149969686600	8.7248238820604500	6.2647541780476000	6.1796581561312300	2.7757481344963900	8.1410853831790500	7.8007405986228400	4.5419822456670900	9.2435098456080400	7.9468431631489200	7.7713311546391000	5.7515879295081300	7.7715428820850400	7.1797902884477100	7.9140776852647500	4.7605584295738900	7.5145677809662100	4.6804229912835900	10.0521406306229000	5.5205056958786100	6.0104327189824300	7.8972442687327300	8.2267776872973800	5.7615647610889900	2.4666096194228600	9.0634855726397200	10.2538152120082000	359	CTR
7.0117865259400400	5.8222709619637200	7.0346240690399700	3.4095838134650500	5.9377963110743800	6.9378088363581600	5.4820400018611300	12.2133298831359000	7.5671889909694400	6.9774583103250500	10.0010688311424000	2.5276089403879700	6.1427588718396900	9.8588473519325500	8.8630172400757800	6.4770239186420200	9.4671761225970800	11.2715985767036000	7.2608198331343100	2.7244636975830800	7.3923456908496900	8.5619761165914600	7.7023322698741300	7.4020664920820900	5.4331076106689100	4.9292211328969300	10.0373323596044000	7.6915170958790400	6.2270868562177400	8.4691246687683900	4.9281350847151200	8.5493776475902400	10.6325785666846000	5.6452881461269600	8.2186375928420200	5.9662801181558300	6.2758117590235400	9.9453024922598500	8.6600890725653900	5.8887615862459000	7.9182828056928900	8.5906927861221400	7.3502658905480700	3.0847521556412500	7.3470668703472700	8.0749834273080400	7.2222286952384200	2.6862449045574600	8.4332818026477000	8.5462974604450800	2.9744080403951200	5.1889277014737300	10.2753650661365000	8.1497609505938300	9.3442063378212700	10.3893179799154000	6.5185676116222100	8.9603032339808700	8.7207846174766600	8.9095013911404800	8.8174186744280400	7.8824122896020700	8.5290839600021300	2.5134421502403700	9.7338161666127700	7.2045490464949500	7.9852577540404700	6.0947907344943000	6.9684210725806900	6.9736897307147900	8.1279723751411000	7.1718235171348500	5.1979053964330800	9.4002522457820600	6.7922323309833400	7.8144621015921500	4.6271763651579800	7.5191843777560500	7.2015171935171900	7.2482535835745100	5.2323301387986400	8.5831637243836500	4.9280348275125300	9.4659913506202100	5.4157121452686200	5.8845641620766700	8.2328494727884000	8.0608199111819900	6.8319022405746300	2.4604726111557000	8.8272159864857800	10.0482506138882000	4177	CTR
